gauge_code,quality_flag,name,category,tecnology,operation,state,municipality,latitude,longitude,elevation,instalation_date,suspention_date,stream,hidrographic_area,hidrographic_zone,hidrographic_subzone,nat_region,flag_ind,p_def,p_rev,p_prel,lat,long,mean_gauges_v2,mean_gauges_v3,max_gauges_v2,max_gauges_v3,map
26040260,,TORIBIO ALERTAS [26040260],Pluviométrica,Convencional,Activa,Cauca,Toribío,2.9524,-76.2622,1774,2/15/1980,,Cauca,Magdalena Cauca,Cauca,Río Palo,Andes,Preliminar,28.288,0,71.712,2.9524,-76.2622,2.276363611,2.727272749,4,4,1451.191476
26040290,Definitivo,AGUADA LA [26040290],Pluviométrica,Convencional,Activa,Cauca,Caldono,2.8805,-76.4075,293,6/15/1972,,Guaviare,Magdalena Cauca,Cauca,Río Ovejas,Andes,Definitivo,38.263,0,61.737,2.8805,-76.4075,2.276363611,2.727272749,4,4,2025.051119
26040310,Definitivo,RIO PALO [26040310],Pluviométrica,Convencional,Activa,Cauca,Caloto,3.0706,-76.3778,19,7/15/1964,,Palo,Magdalena Cauca,Cauca,Río Palo,Andes,Definitivo,25.768,0,74.232,3.0706,-76.3778,4.854545593,5.410909176,7,7,2872.63428
26050060,Definitivo,SUAREZ [26050060],Pluviométrica,Convencional,Activa,Cauca,Buenos Aires,2.9546,-76.6961,195,1/15/1952,,Bache,Magdalena Cauca,Cauca,Río Piendamo,Andes,Definitivo,47.402,0,52.598,2.9546,-76.6961,3.047272682,3.530909061,4,4,2564.674918
26060020,Definitivo,CABUYAL [26060020],Pluviométrica,Convencional,Activa,Valle del Cauca,Candelaria (Valle del cauca),3.3202,-76.3466,13,5/15/1953,,Chicamocha,Magdalena Cauca,Cauca,Río Desbaratado,Andes,Definitivo,18.492,0,81.508,3.3202,-76.3466,8.494544983,7.847272873,10,10,1326.208597
26060030,Definitivo,VILLA RICA [26060030],Pluviométrica,Convencional,Activa,Cauca,Villa Rica,3.1789,-76.463,988,10/15/1966,,Bache,Magdalena Cauca,Cauca,Río Quinamayo y otros directos al Cauca,Andes,Definitivo,40.389,0,59.611,3.1789,-76.463,4.854545593,5.410909176,7,7,2194.540707
26065020,Definitivo,MIRANDA [26065020],Climática Ordinaria,Convencional,Activa,Cauca,Miranda,3.2457,-76.2231,1133,6/15/1965,,Jamundi,Magdalena Cauca,Cauca,Río Palo,Andes,Definitivo,32.135,0,67.865,3.2457,-76.2231,2.901818275,3.101818085,5,5,1525.163257
26070170,,ESPERANZA PRADERA [26070170],Pluviométrica,Convencional,Activa,Valle del Cauca,Pradera,3.4597,-76.2503,155,4/15/1982,,Quebrada Mucuya,Magdalena Cauca,Cauca,Río Guachal (Bolo - Fraile y Párraga),Andes,Preliminar,28.826,0,71.174,3.4597,-76.2503,8.494544983,7.847272873,10,10,1244.631365
26070760,Definitivo,FLORIDA [26070760],Pluviométrica,Convencional,Activa,Valle del Cauca,Florida,3.3278,-76.2391,159,5/15/1953,,Cabrera,Magdalena Cauca,Cauca,Río Guachal (Bolo - Fraile y Párraga),Andes,Definitivo,27.404,0,72.596,3.3278,-76.2391,5.320000172,5.254545689,9,9,1663.720853
26075010,,PALMIRA ICA [26075010],Agrometeorológica,Convencional,Activa,Valle del Cauca,Palmira,3.5135,-76.3149,118,1/15/1930,,Quebrada Sardinata,Magdalena Cauca,Cauca,Ríos Amaime y Cerrito,Andes,Preliminar,0,0,100,3.5135,-76.3149,6.458181858,5.752727509,7,7,906.0956138
26080070,Definitivo,VIJES [26080070],Pluviométrica,Convencional,Activa,Valle del Cauca,Vijes,3.6985,-76.4297,974,4/15/1946,,Meche,Magdalena Cauca,Cauca,Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco,Andes,Definitivo,51.141,0,48.859,3.6985,-76.4297,6.458181858,5.752727509,7,7,912.8971469
26080280,Definitivo,PICHINDE [26080280],Pluviométrica,Convencional,Activa,Valle del Cauca,Cali,3.4382,-76.6016,1637,1/15/1974,,Quebrada Urichare,Magdalena Cauca,Cauca,Ríos Cali,Andes,Definitivo,27.38,0,72.62,3.4382,-76.6016,17.1781826,10.6436367,21,20,1848.371143
26080290,Definitivo,MEDIACANOA-ALERTAS [26080290],Pluviométrica,Convencional,Activa,Valle del Cauca,Yotoco,3.8909,-76.3508,962,9/15/1979,,Guadalajara,Magdalena Cauca,Cauca,Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco,Andes,Definitivo,28.945,0,71.055,3.8909,-76.3508,4.476363659,4.119999886,6,6,1134.399219
26080310,,CALI SEDE IDEAM [26080310],Pluviográfica,Convencional,Activa,Valle del Cauca,Cali,3.476,-76.523,983,10/15/1996,,Mendarco,Magdalena Cauca,Cauca,Ríos Cali,Andes,Preliminar,45.048,0,54.952,3.476,-76.523,17.1781826,10.6436367,21,20,1122.854979
26090060,Definitivo,JUNTAS LAS [26090060],Pluviométrica,Convencional,Activa,Valle del Cauca,Ginebra,3.7732,-76.1656,1826,3/15/1975,,Prado,Magdalena Cauca,Cauca,"Ríos Guabas,Sabaletas y Sonso",Andes,Definitivo,24.059,0,75.941,3.7732,-76.1656,6.029090881,6.454545498,9,9,1532.329797
26090630,,GUACARI [26090630],Pluviométrica,Convencional,Activa,Valle del Cauca,Guacarí,3.7701,-76.3319,990,1/15/1972,,Prado,Magdalena Cauca,Cauca,"Ríos Guabas,Sabaletas y Sonso",Andes,Preliminar,34.476,0,65.524,3.7701,-76.3319,4.476363659,4.119999886,6,6,1068.752381
26100070,,LUCERNA HACIENDA [26100070],Pluviométrica,Convencional,Activa,Valle del Cauca,Bugalagrande,4.2238,-76.1473,964,11/15/1974,,Luisa,Magdalena Cauca,Cauca,Río Bugalagrande,Andes,Preliminar,48.298,0,51.702,4.2238,-76.1473,3.683636427,4.014545441,5,5,1315.907366
26100300,Definitivo,OBANDO [26100300],Pluviométrica,Convencional,Activa,Valle del Cauca,Obando,4.5886,-75.9658,986,8/15/1967,,Cauca,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,Andes,Definitivo,58.822,0,41.178,4.5886,-75.9658,4.236363411,3.985454559,7,5,1761.188354
26100350,Definitivo,PUERTO FRAZADAS [26100350],Pluviométrica,Convencional,Activa,Valle del Cauca,Tuluá,4.0544,-75.9948,1657,2/15/1971,,Cucuana,Magdalena Cauca,Cauca,Río Bugalagrande,Andes,Definitivo,42.743,0,57.257,4.0544,-75.9948,2.75636363,2.99272728,4,4,1949.741247
26100690,,PLACER EL [26100690],Pluviométrica,Convencional,Activa,Valle del Cauca,Buga,3.8789,-76.1006,2132,1/15/1971,,Inirida,Magdalena Cauca,Cauca,Ríos Tulua y Morales,Andes,Preliminar,27.882,0,72.118,3.8789,-76.1006,6.029090881,6.454545498,9,9,1465.648989
26100740,Definitivo,SAN PEDRO [26100740],Pluviométrica,Convencional,Activa,Valle del Cauca,La Victoria (Valle del cauca),4.5156,-76.0406,949,10/15/1969,,Guaviare,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,Andes,Definitivo,71.831,0,28.169,4.5156,-76.0406,11.74181843,11.34545422,18,18,1271.398778
26100770,Definitivo,CEILAN [26100770],Pluviométrica,Convencional,Activa,Valle del Cauca,Bugalagrande,4.1143,-76.0425,1382,11/15/1974,,Canal Pachaquiar,Magdalena Cauca,Cauca,Río Bugalagrande,Andes,Definitivo,70.9,0,29.1,4.1143,-76.0425,3.683636427,4.014545441,5,5,1897.309355
26100780,Definitivo,ZARZAL [26100780],Pluviométrica,Convencional,Activa,Valle del Cauca,Zarzal,4.3831,-76.0735,953,11/15/1974,,Cocora,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,Andes,Definitivo,20.38,0,79.62,4.3831,-76.0735,7.963636398,6.923636436,9,9,1366.394834
26100830,,PALMASOLA [26100830],Pluviométrica,Convencional,Activa,Valle del Cauca,Cartago,4.6884,-75.9617,940,8/15/1980,,Meta,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,Andes,Preliminar,35.253,0,64.747,4.6884,-75.9617,4.236363411,3.985454559,7,5,1604.743019
26110040,,BOLIVAR [26110040],Pluviométrica,Convencional,Activa,Valle del Cauca,Bolívar (Valle del cauca),4.3429,-76.1904,972,4/15/1961,,Anaime,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,Andes,Preliminar,71.234,0,28.766,4.3429,-76.1904,7.963636398,6.923636436,9,9,1103.667192
26110120,,VILLA NUEVA [26110120],Pluviométrica,Convencional,Activa,Valle del Cauca,El Águila,4.9711,-76.0385,1341,9/15/1970,,Lagunilla,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,Andes,Preliminar,42.384,0,57.616,4.9711,-76.0385,1.847272754,2.909090996,3,4,2575.649554
26110160,,SAN FRANCISCO [26110160],Pluviométrica,Convencional,Activa,Valle del Cauca,Toro,4.6849,-76.0357,974,6/15/1971,,Meta,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,Andes,Preliminar,26.902,0,73.098,4.6849,-76.0357,11.74181843,11.34545422,18,18,1448.834071
26110230,,ISUGU [26110230],Pluviográfica,Convencional,Activa,Valle del Cauca,Roldanillo,4.4187,-76.1005,933,6/15/1971,,Meta,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,Andes,Preliminar,28.515,0,71.485,4.4187,-76.1005,7.963636398,6.923636436,9,9,1097.569858
26110300,,CEROS [26110300],Pluviométrica,Convencional,Activa,Valle del Cauca,Toro,4.6164,-76.0344,940,11/15/1979,,Quebrada Perlas,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,Andes,Preliminar,18.182,0,81.818,4.6164,-76.0344,11.74181843,11.34545422,18,18,1106.644219
26115080,,CANDELARIA [26115080],Meteorológica Especial,Convencional,Activa,Valle del Cauca,Roldanillo,4.4809,-76.0799,945,1/15/1978,,Bogota,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,Andes,Preliminar,36.077,0,63.923,4.4809,-76.0799,7.963636398,6.923636436,9,9,1093.619392
26120120,,CAMELIA LA [26120120],Pluviométrica,Convencional,Activa,Valle del Cauca,Caicedonia,4.3316,-75.8348,124,7/15/1971,,Meta,Magdalena Cauca,Cauca,Río La Vieja,Andes,Preliminar,29.937,0,70.063,4.3316,-75.8348,5.730908871,5.887272835,8,8,1973.135878
26120160,,SALENTO [26120160],Pluviométrica,Convencional,Activa,Quindío,Salento,4.6363,-75.5692,26,11/15/1974,,Cauca,Magdalena Cauca,Cauca,Río La Vieja,Andes,Preliminar,72.261,0,27.739,4.6363,-75.5692,3.810909033,3.207272768,8,5,2861.401732
26120170,Definitivo,PIJAO [26120170],Pluviométrica,Convencional,Activa,Quindío,Pijao,4.3328,-75.7063,1685,11/15/1974,,Meta,Magdalena Cauca,Cauca,Río La Vieja,Andes,Definitivo,62.298,0,37.702,4.3328,-75.7063,2.821818113,5.127272606,6,7,2567.155097
26130020,Definitivo,TERMALES [26130020],Pluviométrica,Convencional,Activa,RIsaralda,Santa Rosa De Cabal,4.8442,-75.5581,21,5/15/1971,,Cno Butaquito,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,Andes,Definitivo,66.778,0,33.222,4.8442,-75.5581,7.730908871,13.36363602,13,19,2878.554071
26130170,Definitivo,POTREROS [26130170],Pluviométrica,Convencional,Activa,RIsaralda,Santa Rosa De Cabal,4.8856,-75.5581,2134,9/15/1970,,Quebrada Los Trabajos,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,Andes,Definitivo,52.55,0,47.45,4.8856,-75.5581,7.730908871,13.36363602,13,19,2266.68383
26130220,Definitivo,MARACAY [26130220],Pluviométrica,Convencional,Activa,RIsaralda,Pereira,4.8122,-75.8431,121,9/15/1978,,Recio,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,Andes,Definitivo,33.831,0,66.169,4.8122,-75.8431,5.99636364,8.487272263,9,12,2119.684493
26130540,,PLAYA RICA [26130540],Pluviométrica,Convencional,Activa,RIsaralda,Santa Rosa De Cabal,4.7567,-75.5972,1728,10/15/1993,,Ocoa,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,Andes,Preliminar,80.504,0,19.496,4.7567,-75.5972,7.730908871,13.36363602,13,19,3141.953808
26130560,,PEZ FRESCO [26130560],Pluviométrica,Convencional,Activa,RIsaralda,Santa Rosa De Cabal,4.7327,-75.5756,1875,10/15/1993,,Otun,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,Andes,Preliminar,72.309,0,27.691,4.7327,-75.5756,3.810909033,3.207272768,8,5,3061.580342
26135040,En revisión,AEROPUERTO MATECANA [26135040],Sinóptica Principal,Convencional,Activa,RIsaralda,Pereira,4.8159,-75.7372,1199,9/15/1947,,Orinoco,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,Andes,En revisión,0,73.42,26.58,4.8159,-75.7372,7.730908871,13.36363602,13,19,2599.813469
26140080,,TAIJARA ALEJANDRIA [26140080],Pluviométrica,Convencional,Activa,RIsaralda,Guática,5.2808,-75.8258,1478,6/15/1990,,Quebrada Honda,Magdalena Cauca,Cauca,Río Risaralda,Andes,Preliminar,59.503,0,40.497,5.2808,-75.8258,2.119999886,6.029090881,4,9,1917.848414
26140090,Definitivo,TAPARCAL [26140090],Pluviométrica,Convencional,Activa,RIsaralda,Belén De Umbría,5.1671,-75.8628,1609,1/15/1969,,Lengupa,Magdalena Cauca,Cauca,Río Risaralda,Andes,Definitivo,97.324,0,2.676,5.1671,-75.8628,1.919999957,3.269090891,3,5,2578.215909
26140180,Definitivo,VIRGINIA LA-ALERTA [26140180],Pluviométrica,Convencional,Activa,RIsaralda,La Virginia,4.8925,-75.8828,922,4/15/1979,,Lagunilla,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,Andes,Definitivo,46.876,0,53.124,4.8925,-75.8828,5.99636364,8.487272263,9,12,2138.130625
26150150,Definitivo,PAPAYAL [26150150],Pluviométrica,Convencional,Activa,Caldas,Villamaria,4.9517,-75.4897,2304,9/15/1970,,Magdalena,Magdalena Cauca,Cauca,Río Chinchiná,Andes,Definitivo,29.662,0,70.338,4.9517,-75.4897,1.890909076,3.687272787,4,6,1934.901165
26160080,,SALAMINA CONC BARC [26160080],Pluviométrica,Convencional,Activa,Caldas,Salamina (Caldas),5.3954,-75.4893,1890,8/15/1970,,Jenesano,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,Andes,Preliminar,42.599,0,57.401,5.3954,-75.4893,2.920000076,3.887272835,5,5,1925.990356
26160090,,PACORA PLAZA FERIA [26160090],Pluviométrica,Convencional,Activa,Caldas,Pácora,5.5224,-75.4551,712,8/15/1970,,Atrato,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,Andes,Preliminar,65.751,0,34.249,5.5224,-75.4551,3.472727299,5.021818161,5,6,3146.215548
26160160,,MARIA LA [26160160],Pluviométrica,Convencional,Activa,Caldas,Aguadas,5.5875,-75.5775,1480,1/15/1962,,Cusiana,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,Andes,Preliminar,63.433,0,36.567,5.5875,-75.5775,2.865454435,3.530909061,4,4,2866.686466
26170150,Definitivo,PUEBLORRICO [26170150],Pluviométrica,Convencional,Activa,Antioquia,Pueblorrico,5.7911,-75.8388,2100,9/15/1970,,Quebrada Manizales,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,Andes,Definitivo,95.353,0,4.647,5.7911,-75.8388,3.101818085,4.894545555,4,6,3099.806914
26170180,,CARAMANTA [26170180],Pluviométrica,Convencional,Activa,Antioquia,Caramanta,5.5478,-75.6413,850,10/15/1970,,Meta,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,Andes,Preliminar,73.755,0,26.245,5.5478,-75.6413,2.865454435,3.530909061,4,4,2890.3421
26170190,,DIQUE EL [26170190],Pluviométrica,Convencional,Activa,Antioquia,Jericó (Antioquia),5.8039,-75.7236,1140,9/15/1970,,Atrato,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,Andes,Preliminar,63.469,0,36.531,5.8039,-75.7236,3.210909128,5.039999962,4,6,3154.33744
26170290,,RIOSUCIO [26170290],Pluviométrica,Convencional,Activa,Caldas,Riosucio (Caldas),5.4248,-75.7303,1946,4/15/1985,,Meta,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,Andes,Preliminar,34.727,0,65.273,5.4248,-75.7303,1.327272773,3.4909091,2,5,2585.763481
26175030,Definitivo,NACIONAL GRANJA LA [26175030],Climática Principal,Convencional,Activa,Antioquia,Támesis,5.7173,-75.6909,1153,7/15/1977,,Mongui,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,Andes,Definitivo,73.767,0,26.233,5.7173,-75.6909,2.865454435,3.530909061,4,4,2607.816792
26175040,,TUNEZ HACIENDA [26175040],Climática Ordinaria,Convencional,Activa,Antioquia,Fredonia,5.8003,-75.651,604,4/15/1975,,Atrato,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Andes,Preliminar,56.6,0,43.4,5.8003,-75.651,3.210909128,5.039999962,4,6,1914.012208
26180160,Definitivo,ABEJORRAL [26180160],Pluviométrica,Convencional,Activa,Antioquia,Abejorral,5.786,-75.4304,2450,5/15/1970,,Quebrada Manizales,Magdalena Cauca,Cauca,Río Arma,Andes,Definitivo,78.079,0,21.921,5.786,-75.4304,2.319999933,5.767272949,4,7,2267.627494
26180170,Definitivo,UNION LA [26180170],Pluviométrica,Convencional,Activa,Antioquia,La Unión (Antioquia),5.9983,-75.3814,2530,5/15/1970,,Magdalena,Magdalena Cauca,Cauca,Río Arma,Andes,Definitivo,41.142,0,58.858,5.9983,-75.3814,2.319999933,5.767272949,4,7,1988.351993
26180180,,SONSON [26180180],Pluviográfica,Convencional,Activa,Antioquia,Sonsón,5.7153,-75.2945,2180,6/15/1970,,Chulo,Magdalena Cauca,Cauca,Río Arma,Andes,Preliminar,55.179,0,44.821,5.7153,-75.2945,3.472727299,5.021818161,5,6,2529.99612
26180190,Definitivo,AGUADAS [26180190],Pluviométrica,Convencional,Activa,Caldas,Aguadas,5.6,-75.4512,2400,8/15/1970,,Cauca,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,Andes,Definitivo,99.51,0,0.49,5.6,-75.4512,3.472727299,5.021818161,5,6,3381.520939
26180200,Definitivo,MONTEBELLO [26180200],Pluviométrica,Convencional,Activa,Antioquia,Montebello,5.9508,-75.5368,560,10/15/1970,,Cauca,Magdalena Cauca,Cauca,Río Arma,Andes,Definitivo,41.19,0,58.81,5.9508,-75.5368,3.210909128,5.039999962,4,6,2659.558425
26180220,,LA  PINTADA ALERTAS [26180220],Pluviométrica,Convencional,Activa,Antioquia,La Pintada,5.73,-75.6,608,6/2/1980,,Cauca,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,Andes,Preliminar,37.475,0,62.525,5.73,-75.6,2.865454435,3.530909061,4,4,2018.910074
26185020,,MESOPOTAMIA [26185020],Climática Ordinaria,Convencional,Activa,Antioquia,La Unión (Antioquia),5.8864,-75.3186,2408,6/15/1970,,Moniquira,Magdalena Cauca,Cauca,Río Arma,Andes,Preliminar,62.967,0,37.033,5.8864,-75.3186,2.319999933,5.767272949,4,7,3789.333071
26185040,Definitivo,SAN FELIX [26185040],Climática Ordinaria,Convencional,Activa,Caldas,Salamina (Caldas),5.3729,-75.3753,2690,8/15/1970,,Gacheta,Magdalena Cauca,Cauca,Río Arma,Andes,Definitivo,36.722,0,63.278,5.3729,-75.3753,2.920000076,3.887272835,5,5,1660.876253
26190090,Definitivo,BETANIA-LAS GUACAS [26190090],Pluviométrica,Convencional,Activa,Antioquia,Betania,5.755,-75.9755,1600,10/15/1970,,Canal Principal,Magdalena Cauca,Cauca,Río San Juan,Andes,Definitivo,73.802,0,26.198,5.755,-75.9755,3.101818085,4.894545555,4,6,2943.55519
26190100,Preliminar,SANTA BARBARA [26190100],Pluviométrica,Convencional,Activa,Antioquia,Andes,5.564,-75.9001,1250,10/15/1970,,Quebrada Los Pozos,Magdalena Cauca,Cauca,Río San Juan,Andes,Preliminar,0,0,100,5.564,-75.9001,1.989090919,4.174545288,3,6,2284.854442
26200120,,OTRAMINA [26200120],Pluviométrica,Convencional,Activa,Antioquia,Titiribí,6.0729,-75.7946,515,10/15/1970,,Orinoco,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Andes,Preliminar,51.953,0,48.047,6.0729,-75.7946,3.156363726,4.185454369,5,5,2494.266556
26200130,,BOLOMBOLO [26200130],Pluviométrica,Convencional,Activa,Antioquia,Venecia (Antioquia),5.97,-75.84,1700,5/15/1980,,0,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Andes,Preliminar,46.828,0,53.172,5.97,-75.84,3.101818085,4.894545555,4,6,2041.061636
26200140,Definitivo,ARMENIA [26200140],Pluviométrica,Convencional,Activa,Antioquia,Armenia (Antioquia),6.158,-75.7715,1800,4/15/1975,,Casanare,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Andes,Definitivo,73.062,0,26.938,6.158,-75.7715,3.156363726,4.185454369,5,5,2292.10553
26200150,,FREDONIA [26200150],Pluviométrica,Convencional,Activa,Antioquia,Fredonia,5.9368,-75.6851,1650,3/15/1975,,Tate,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Andes,Preliminar,71.963,0,28.037,5.9368,-75.6851,3.210909128,5.039999962,4,6,3116.769747
26205080,,ALDEA LA [26205080],Meteorológica Especial,Convencional,Activa,Antioquia,Medellín,6.3411,-75.7009,1737,9/15/1990,,Penderisco,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Andes,Preliminar,58.93,0,41.07,6.3411,-75.7009,6.050909042,10.5163641,9,14,2349.384795
26210070,Definitivo,CAICEDO [26210070],Pluviométrica,Convencional,Activa,Antioquia,Caicedo,6.406,-75.9813,550,10/15/1970,,Onzaga,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,Andes,Definitivo,73.635,0,26.365,6.406,-75.9813,1.549090862,1.858181834,3,4,1751.897344
26210080,,HERRADURA LA [26210080],Pluviométrica,Convencional,Activa,Antioquia,Concordia (Antioquia),6.0992,-75.874,620,10/15/1970,,Casanare,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,Andes,Preliminar,37.952,0,62.048,6.0992,-75.874,3.156363726,4.185454369,5,5,2292.853927
26210090,Definitivo,ANZA [26210090],Pluviométrica,Convencional,Activa,Antioquia,Anzá,6.3031,-75.8593,550,10/15/1970,,Penderisco,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,Andes,Definitivo,73.79,0,26.21,6.3031,-75.8593,1.549090862,1.858181834,3,4,1711.610274
26210110,,PENALISA [26210110],Pluviométrica,Convencional,Activa,Antioquia,Salgar,5.9349,-75.8612,2100,4/15/1971,,Tate,Magdalena Cauca,Cauca,Río San Juan,Andes,Preliminar,42.886,0,57.114,5.9349,-75.8612,3.101818085,4.894545555,4,6,3724.992426
26210130,,GUASABRA [26210130],Pluviométrica,Convencional,Activa,Antioquia,Santa Fe De Antioquia,6.5033,-75.9558,1800,3/15/1975,,Fonce,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,Andes,Preliminar,36.053,0,63.947,6.5033,-75.9558,5.079999924,6.563636303,8,8,1737.249475
26210140,Definitivo,ALTAMIRA [26210140],Pluviométrica,Convencional,Activa,Antioquia,Betulia (Antioquia),6.2185,-75.9455,232,4/15/1975,,Atrato,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,Andes,Definitivo,77.613,0,22.387,6.2185,-75.9455,3.156363726,4.185454369,5,5,1995.116971
26215010,,CONCORDIA [26215010],Climática Ordinaria,Convencional,Activa,Antioquia,Concordia (Antioquia),6.0396,-75.9195,26,6/15/1970,,Cocorna,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,Andes,Preliminar,51.009,0,48.991,6.0396,-75.9195,3.156363726,4.185454369,5,5,2530.312657
26220090,Preliminar,GIRALDO [26220090],Pluviométrica,Convencional,Activa,Antioquia,Giraldo,6.6881,-75.9572,10,11/15/1970,,Carare,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,Andes,Preliminar,0,0,100,6.6881,-75.9572,5.079999924,6.563636303,8,8,1677.327742
26220100,,GRANJA LA [26220100],Pluviométrica,Convencional,Activa,Antioquia,Ituango,7.2496,-75.7341,1950,4/15/1975,,Sogamoso,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,Andes,Preliminar,36.638,0,63.362,7.2496,-75.7341,1.705454588,2.880000114,3,4,1866.200102
26220110,Definitivo,SANTA RITA [26220110],Pluviográfica,Convencional,Activa,Antioquia,Ituango,7.3238,-75.6169,530,9/15/1982,,Truando,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,Andes,Definitivo,99.725,0,0.275,7.3238,-75.6169,0.738181829,0.956363618,1,1,2874.037838
26230010,,OLAYA [26230010],Pluviométrica,Convencional,Activa,Antioquia,Olaya,6.6287,-75.8109,575,10/15/1970,,Quebrada Curiti,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,Andes,Preliminar,38.562,0,61.438,6.6287,-75.8109,5.079999924,6.563636303,8,8,1205.398622
